type,format,identifier,references
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC490053-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC490053-Patagioenas%20nigrirostris_OSA_1482.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC488172-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2018%2C%202019%2C%200703%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC488172-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC489304-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SGLTZLDXYI/XC489304-Laughing%20doves%20exc.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC489612-Patagioenas%20nigrirostris_La%20selva_1167.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC489612-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC490042-Leptotila%20cassini_OSA_1477.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC490042-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/ffts/XC489123-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/XC489123-eared%20dove%20Untitled5.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC489574-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC489574-Zenaida%20asiatica_Cano%20negro_1086.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC490220-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC490220-Eurasian%20Collared%20Dove%20privanzas_4735.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/XC489279-ramier%2005h51.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/ffts/XC489279-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC489188-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/XC489188-Laughing%20Doves%20displaying%20190321-110520.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC490221-Eurasian%20Collared%20Dove%20song%20calls%20privanzas%20ago%202%20700_4741.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC490221-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NRUIFMFTXY/XC488704-African%20Collared%20Dove%20Mudayy%20181118-001.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC488704-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC488487-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/XC488487-Recording%207-21%209-58%20am-SD.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC488252-Rudy%20ground%20Dove%20privanzas%20july%209%20927.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC488252-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC486180-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC486180-190628-111221rolabrava.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/XC484747-PalomaTacuap%C3%ADTape43ResEsmeralda2004.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC484747-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/XC488677-Spotted_Dove_02.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC488677-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/XC486444-190318_1791%200930%20Bafata%20_Vin%20Dov.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC486444-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC487371-Houtduif%2C%20zang%2C%20140719%2C%200602%20uur.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC487371-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC486869-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC486869-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2012%2C%202019%2C%200715%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC486175-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC486175-190628-110628rolabrava.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC486237-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC486237-MIXPRE-204.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QZOXFIKPFF/XC486166-WTDO%20%28HO%29%20-%20Song%20-%20Eco%20Finca%20-%202019-07-04%2011_53_01.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QZOXFIKPFF/ffts/XC486166-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC486184-190628-111640pombotorcaz.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC486184-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC486181-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC486181-190628-111418pombotorcaz.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/USBAJUDGYL/ffts/XC486058-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/USBAJUDGYL/XC486058-Patagioenas%20fasciata.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/XC486426-190318_1789%200930%20Bafata%20Mystery%2006.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC486426-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC484710-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC484710-MVI_0907.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HRYIVDQHBC/XC484952-SpottedDove_1604.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC484952-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HRYIVDQHBC/XC484953-SpottedDove1_1604.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC484953-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC486271-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/XC486271-African%20Collared%20Dove.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC483042-Leptotila%20rufaxilla%20DCB%20605-2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC483042-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC485071-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC485071-siniak%20buczyna2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC484081-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/XC484081-190602_0160%200000%20R%C3%B6nsahler%20Woodpigeon%20NNNL.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC485086-siniak%20buczyna6.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC485086-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC482016-1158%20Geotrygon%20montana%20%28song%29Manoa_CujubimRO_091114_FIG.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC482016-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC486109-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/XC486109-LeptoptilaTape12Track02.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC483206-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/XC483206-R072%20Grey%20chested%20dove.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC485088-siniak%20buczyna7.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC485088-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OXSVKZIBKN/XC483097-190624_01_1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OXSVKZIBKN/ffts/XC483097-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC485079-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC485079-siniak%20buczyna4.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC480438-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC480438-MIXPRE-175.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC482225-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC482225-748%20Leptotila%20verreauxii%28song%29MonteGordo_CondeBA301114.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC482017-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC482017-1159%20Geotrygon%20montana%20%28song%29Manoa_CujubimRO_121114_FIG.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC483359-190623_3159.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC483359-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RBYDYNRSJV/ffts/XC481132-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RBYDYNRSJV/XC481132-190521_01%20eucodo_california.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VKQHDAFQDZ/XC481257-Torcacita.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VKQHDAFQDZ/ffts/XC481257-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC481110-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC481110-MVI_0777.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IIJAXHKSCC/XC480852-European%20Turtle%20Dove%20%28song%29%2020190524%2CZalessie%2COblastBrest%2CBELARUS.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IIJAXHKSCC/ffts/XC480852-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC479843-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC479843-grzywacz%20call%20Suble.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/XC479203-Zebra_Dove_04.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC479203-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC480436-MIXPRE-173.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC480436-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC478385-EurasianCollaredDove_ParcdeHann_190530_0242_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC478385-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC480437-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC480437-MIXPRE-174.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OZQGCZIMAZ/XC481730-Turtle%20dove_2018-05-20%2016-00-03.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OZQGCZIMAZ/ffts/XC481730-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/ffts/XC477693-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/XC477693-turtel0528.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC480085-Pale-vented%20Pigeon%2C%20190609-000.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC480085-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/XC477694-turtel0531.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/ffts/XC477694-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/XC478681-aobato_s_190605_sub.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/ffts/XC478681-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/ffts/XC477863-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/XC477863-aobato_s_190531_sub.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/ffts/XC477695-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/XC477695-turtel0606.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/XC477692-turtel0526.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QAJPWEPSTL/ffts/XC477692-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC477307-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CJQNNUYOQE/XC477307-OM1rw_A2_20170918_170400_1-11025_272.0000168372845-302.0000168372845_1024_1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC482849-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/XC482849-R55%20white%20tipped%20dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/ffts/XC476044-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/XC476044-aobato_s_190522_sub.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ITRQTFVLNT/XC499985-Lemon%20Dove_song_ODSabuk_24Oct2015_1120_J.Bradley.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC499985-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC499732-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC499732-PIGEON_Red-bil%20C%20San%20Juan%20S%201100m%20042419%201001.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC499002-Pigeon_Pheasant_M3AK-417_Malagufuk_20thAug19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC499002-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC498773-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC498773-Pigeon_Pinons_Imperial_M3AK-405_Malagufuk_18thAug19.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC498197-Asa%20branca%20%28Patagioenas%20picazuro-OK%29%20caraibas%2018-08-2019%2013e23.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC498197-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC497729-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC497729-Pigeon_Pied_Imperial_M6P-093_Halmahera_1stSep19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC497512-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC497512-DOVE_Inca%20Panuco%20Rd%20600m%20041919%200817.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC499735-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC499735-PIGEON_Red-bil%20Cerro%20San%20Juan%20S%201300m%20042619%200702.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC499032-Dove_Stephens_Ground_M6MKH-349_Waigeo_27thAug19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC499032-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/ffts/XC498640-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/XC498640-ZOOM0076_Tr1%20-%20Paloma%20de%20Alas%20Blancas%20-%20Canto.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC498460-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC498460-Treron_%28curvirostris%29_smicrus-FL%20full%20song%20Siberut%2024Aug19%206.48am%20LS117432b.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC498145-Pigeon_Pinons_Imperial_M6P-039_Malagufuk_18thAug19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC498145-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC497939-Fruit-Dove_Claret-breasted_M6MKH-348_Waigeo1_26thAug19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC497939-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC497524-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC497524-DOVE_Whi-tip%20Copala%20500m%20042219%201001.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC478328-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC478328-Skogsduva_01.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/XC476929-MVI_0658.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC476929-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/ffts/XC476354-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/XC476354-aobato_s_190524_sub.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC475757-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC475757-Ruddy%20Pigeon%2C%20song%2C%20190517-039.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NLMBLXOVTE/ffts/XC476750-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NLMBLXOVTE/XC476750-Claravis%20pretiosa%20e%20Leptotila%20verreauxi%20250519-093756.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/ffts/XC477304-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC477304-ZOOM0014.MP3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/XC477334-LepmegaluraTape51JLancitas2006-07.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC477334-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC476145-Grey-fronted%20Dove%2C%20song%2C%20190522-003.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC476145-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC481194-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/XC481194-190309_1723%201100%20Coagri%20Blue%20spotted%20dove%20NNNW.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/XC475182-190428_0148%20WWDO%2040ft%20WS%200900%20mp3%20amp.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC475182-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC477341-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC477341-sierp%C3%B3wka%20dom.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC479021-Houtduif%2C%20zang%2C%20050519%2C%200515%20uur.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC479021-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ITRQTFVLNT/XC476288-Ring-necked%20Dove_song_Gembe%20Hills_28Nov2017_0640_J.Bradley.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC476288-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC474959-190510-194401rolacolar.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC474959-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC474695-LS102457%20Holenduif%20song%20B.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC474695-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/XC475785-Grey-fronted%20Dove%2C%20song%2C%20190519-021.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC475785-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC475418-Patagioenas%20plumbea%20DCB%20601-6.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC475418-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC474489-190504-200015pombotorcaz.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC474489-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WMOBQSLHWA/ffts/XC498603-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WMOBQSLHWA/XC498603-20190918_074700%20Adamawa%20Turtle%20Dove.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/XC498342-ZOOM0089_Tr1%20-%20Tortolita%20Quiguagua.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/ffts/XC498342-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC497532-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC497532-DOVE_Whi-tip%20Tecuitata%20NAY%20400m%20042819%200633.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC497523-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC497523-DOVE_Whi-tip%20Copala%20500m%20041919%201513.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC498828-Treron_%28curvirostris%29_smicrus-FL%20song%20Siberut%2023Aug19%208.55am%20LS117375b.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC498828-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC498459-Treron_%28curvirostris%29_smicrus-FL%20full%20song%20Siberut%2024Aug19%206.39am%20LS117427a.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC498459-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/XC498341-ZOOM0090_Tr1%20-%20Tortolita%20Quiguagua.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/ffts/XC498341-large.png,
