type,format,identifier,references
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC492919-ZOOM0009.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC492144-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC492144-Whimbrel%20062033.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC491631-Baird%27s%20Sandpiper%20parab%20-AZ%2C%20Willcox%2C%20August%2001%2C%202019%2C%200101%20PM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC491631-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC491569-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC491569-LS103207%20Common%20Redshank%20call%20flight%20B.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC491073-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC491073-Baird%27s%20Sandpiper%20feeding%2C%20parab%20-AZ%2C%20Willcox%2C%20August%2001%2C%202019%2C%200218%20PM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ITHRUQEQCF/ffts/XC490894-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ITHRUQEQCF/XC490894-Pettegola%20calls_0806_0853.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RVCTLVTPKV/ffts/XC490885-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RVCTLVTPKV/XC490885-20190705_oze_latham-snipe.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QRZAKUSCZS/ffts/XC490812-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QRZAKUSCZS/XC490812-LB%20Dowitcher.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC490768-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC490768-Long-billed%20Curlew%201%2C2%2C%20then%204%20flt%2C%20parab%20-AZ%2C%20Willcox%2C%20August%2001%2C%202019%2C%200438%20PM.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC490407-Long-billed%20Dowitcher%20calls_4762.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC490407-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NUEGGCFRLD/XC490272-20190803GreenSandpiper.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NUEGGCFRLD/ffts/XC490272-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC489454-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC489454-Oeverloper%2C%20flight%20call%2C%20280719%2C%200230%20uur.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IZGWMBOOHP/XC489409-T.ochropus_190728_1017_P.Szyma%C5%84ski.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IZGWMBOOHP/ffts/XC489409-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC488950-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC488950-Roskarl_05.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/XC488798-190724-GS.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC488798-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC488789-kulik%20wielki.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC488789-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/XC488383-WALDWASSERL%C3%84UFER%2C%20Paar%20%2018.07.2019%20%20Abtorfung%20Neuried%20%2021_51%20%20VOC_190718-8168%20%20%20Ausschn..mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC488383-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC488167-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC488167-Long-billed%20Curlew%20-CA%2C%20J%20Street%20Marina%2C%20July%2017%2C%202019%2C%200633%20AM.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487870-2018-07-19%20Reykholar%20-%20Brajanslaekur%20-%20Latrabajarg%20180719%20Phalarope%20a%20bec%20etroit%20et%20fuligule%20morillon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487870-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487663-2018-07-16%20Rif%20Onverdarnes%20grundafjordur%20180716%20Phalarope%20a%20bec%20etroit%20vol%20%282%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487663-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487654-2018-07-16%20Rif%20Onverdarnes%20grundafjordur%20180716%20Phalarope%20a%20bec%20etroit%20%283%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487654-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487573-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487573-2018-07-17%20Flatey%20180717%20Becassine%20des%20marais%20bruit%20ailes.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487564-2018-07-17%20Flatey%20180717%20Becasseau%20violet%20cris%20%281%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487564-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487302-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487302-2018-07-14%20Melaleiti%20Arnastapi%20Ondverdarnes%20180714%20Chevalier%20gambette%20alarme%20%282%29.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487294-2018-07-14%20Melaleiti%20Arnastapi%20Ondverdarnes%20180714%20Barge%20a%20queue%20noire%20alarme.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487294-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC486970-190613%20Waldschnepfe%20Gesang%20FH%202220%20Cut10.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC486970-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC486961-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC486961-190613%20Waldschnepfe%20Gesang%20FH%202150%20Cut2.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YKITMEIRRE/XC486484-190612-645%20Spoon-billed%20Sandpiper.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YKITMEIRRE/ffts/XC486484-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC496526-leczak.Rydzyna.19.08.06.48.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/ffts/XC496526-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC496436-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC496436-Oeverloper%2C%20flight%20call%2C%20080919%2C%202338%20uur.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/XC496364-6%20Long-billed%20Curlew%2C%20Morro%20Bay%20iXY%2C%209-5-19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KGOCOOKTTU/ffts/XC496364-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CCUCXWCPSW/ffts/XC495897-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CCUCXWCPSW/XC495897-2019_08_02%20Palud3.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC495860-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC495860-Witgat%2C%20flight%20call%2C%20220819%2C%200044%20uur.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MCFGTDXKHO/ffts/XC495699-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MCFGTDXKHO/XC495699-Odinshuehchen.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC495095-20190818_194634macaricodasrochas.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC495095-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ORZUOMZRBJ/ffts/XC494681-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ORZUOMZRBJ/XC494681-guignette_lokemo_27082019.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC494500-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC494500-Becasseau%20variable%20cris%20de%20vol%20%2B.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BVEAKEMWVN/XC494401-Least%20Sandpiper%208_20_19%20%28online-audio-converter.com%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BVEAKEMWVN/ffts/XC494401-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/ffts/XC494203-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JXZFXAZWHY/XC494203-rydzyna.leczak.18.08.4.50.ZOOM0005.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC493640-Western%20Sandpiper%203%20flt%20-CA%2C%20J%20Street%20Marina%2C%20August%2020%2C%202019%2C%200652%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC493640-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC493578-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC493578-kszyk%20skarpa.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC493523-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC493523-kulik%20wielki%20D%C4%99b%C3%B3wko.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RAJQNYIYPD/XC493334-CHE%20bargette%20-%20Buir%20Nuur%2C%20Mongolie%20-%202019.07.17%203.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RAJQNYIYPD/ffts/XC493334-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SLCZHJNDSI/ffts/XC493316-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SLCZHJNDSI/XC493316-B%C3%A9cassine%20des%20marais%20%281%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/ffts/XC492597-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTFJBGYAVQ/XC492597-BV2h.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WZIAGHEMKS/ffts/XC492560-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WZIAGHEMKS/XC492560-Rola-do-mar%20%28online-audio-converter.com%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RAJQNYIYPD/ffts/XC492001-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RAJQNYIYPD/XC492001-BEC%20falcinelle%20%28cris%29%20%20-%20Ikh%20Tashga%C3%AF%20Nuur%2C%20NE%20Mongolie%20-%202019.07.22-%20419.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/XC491967-ACTHYP%20VBO%20090819%202233.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC491967-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC491633-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC491633-Baird%27s%20Sandpiper%202%20flt%20in%2C%201%20flt%20out%2C%20parab%20-AZ%2C%20Willcox%2C%20August%2001%2C%202019%2C%200140%20PM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC491598-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC491598-Baird%27s%20Sandpiper%20standoff%2Cinteract%2C%201flt%2C%20parab%20-AZ%2C%20Willcox%2C%20August%2001%2C%202019%2C%200159%20PM.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC491570-LS103482%20Common%20Redshank%20calls%20C.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC491570-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC490968-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC490968-Willet%20august%205%201203%20gpo_4770.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/XC490814-semipalmatedSandpiper.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC490814-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/COLBPWBRIF/ffts/XC490391-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/COLBPWBRIF/XC490391-2019080203_chevalier%20sylvain.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EMWVDGEFYJ/ffts/XC490337-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EMWVDGEFYJ/XC490337-Nacht%2002%20-%2003%20augustus%202019%2022.20%20-%20Bosruiter.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NUEGGCFRLD/ffts/XC490274-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NUEGGCFRLD/XC490274-20190803CommonSandpiper.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LKSFUYYSUK/XC490175-190612_02C1%20Svartsn%C3%A4ppa%20storspov%20r%C3%B6dstj%C3%A4rt.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LKSFUYYSUK/ffts/XC490175-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/ffts/XC489951-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/XC489951-sylvain.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC488457-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC488457-American%20Curlew%20flight%20call%20topolo%20july%203%201029.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/QBVYYBZQKH/ffts/XC488222-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/QBVYYBZQKH/XC488222-Latham%27s%20Snipe-calls-1-3-Xeno-ground-East%20Hokkaido%2C%20Japan-11th%20June%202019.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC488169-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC488169-Long-billed%20Curlew%202%2C%20flt%20end%20-CA%2C%20J%20Street%20Marina%2C%20July%2018%2C%202019%2C%200649%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487863-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487863-2018-07-19%20Reykholar%20-%20Brajanslaekur%20-%20Latrabajarg%20180719%20Phalarope%20a%20bec%20etroit%20alarme%20et%20catmarins.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487845-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487845-2018-07-19%20Reykholar%20-%20Brajanslaekur%20-%20Latrabajarg%20180719%20Becassine%20des%20marais%20vol.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC487836-Witgat%2C%20flight%20call%2C%20170719%2C%200346%20uur.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC487836-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487665-2018-07-16%20Rif%20Onverdarnes%20grundafjordur%20180716%20Phalarope%20a%20bec%20etroit.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487665-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487656-2018-07-16%20Rif%20Onverdarnes%20grundafjordur%20180716%20Phalarope%20a%20bec%20etroit%20%285%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487656-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487638-2018-07-16%20Rif%20Onverdarnes%20grundafjordur%20180716%20Barge%20a%20queue%20noire%20alarme%20%282%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487638-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487575-2018-07-17%20Flatey%20180717%20Becassine%20des%20marais%20chant%202.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487575-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487566-2018-07-17%20Flatey%20180717%20Becasseau%20violet%20cris%20%283%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487566-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC487386-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC487386-Wulp%2C%20flight%20call%2C%20130719%2C%200526%20uur.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487340-2018-07-14%20Melaleiti%20Arnastapi%20Ondverdarnes%20180714%20Phalarope%20a%20bec%20etroit%20cris%20de%20vol.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487340-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487304-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487304-2018-07-14%20Melaleiti%20Arnastapi%20Ondverdarnes%20180714%20Chevalier%20gambette%20alarme.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC487296-2018-07-14%20Melaleiti%20Arnastapi%20Ondverdarnes%20180714%20Becassine%20des%20marais%20chant.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC487296-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC486972-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC486972-190613%20Waldschnepfe%20GesangRuf%20FH%202227%20Cut11%20Extrakt.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC486963-190613%20Waldschnepfe%20Gesang%20FH%202154%20Cut4.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC486963-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LLWXDKVJSM/Red-necked%20Phalarope%20Mp3.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LLWXDKVJSM/ffts/XC46110-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WLJVXULMDF/XC445577-13VEE65-67_20180528_234000_SOSA.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WLJVXULMDF/ffts/XC445577-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WICPTAWEIC/XC439318-181019_0040_464_bv.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WICPTAWEIC/ffts/XC439318-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JOEHTOMABP/XC442808-Swinhoe%27s%20Snipe_Semenyih_081118_CG_LS110992.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JOEHTOMABP/ffts/XC442808-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VJYINBQPWB/ffts/XC440847-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VJYINBQPWB/XC440847-bontje.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HBSBPSOHSZ/XC441324-Swinhoes%20Snipe%2018Oct2018%20%28online-audio-converter.com%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HBSBPSOHSZ/ffts/XC441324-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JUKYCLSXAP/XC438343-180612_01%20Marsh%20Sandpiper_S.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JUKYCLSXAP/ffts/XC438343-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JUKYCLSXAP/XC438344-180612_17%20Eurasian%20Curlew_C.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JUKYCLSXAP/ffts/XC438344-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JUKYCLSXAP/XC438345-180612_14%20Eurasian%20Curlew_C.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JUKYCLSXAP/ffts/XC438345-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IDCSZBDRXN/ffts/XC486421-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IDCSZBDRXN/XC486421-.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IZGWMBOOHP/XC486250-T.glareola_190710_0993_XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IZGWMBOOHP/ffts/XC486250-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC486241-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC486241-samotnik3.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC485705-2019-06-22%20Selenga%20Becassine%20de%20Swinhoe%20parade.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC485705-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC485697-2019-06-22%20Selenga%20Becassine%20de%20Swinhoe%20parade%20%2B%202.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC485697-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC485499-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC485499-Willet%20at%20takeoff%20-CA%2C%20J%20Street%20Marina%2C%20July%2008%2C%202019%2C%200612%20AM.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC484553-Willet%201%20on%20mud%2C%202nd%20flt%20by%2C%20both%20flt%20-CA%2C%20J%20Street%20Marina%2C%20July%2003%2C%202019%2C%200650%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC484553-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/XC483824-39%20-%20STE-199%20D%C3%A9tail%20b%C3%A9cassine%20pour%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC483824-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LKSFUYYSUK/XC482726-190611_04A%20Dubbelbeckasin%20g%C3%B6k%20s%C3%A4vsparv%20anonym.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LKSFUYYSUK/ffts/XC482726-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC481808-Gr%C3%B6nbena_06.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC481808-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC481637-190528-211628pilritopeitpreto.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC481637-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC480975-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC480975-Oeverloper.%20flight%20call%2C%201010519%2C%200348%20uur.mp3,
